id,name_en,name_he,name_ru,source,category,brand,calories,protein,carbs,fat,fiber,sugars,sodium,has_image
off_il_0843426000465,Labaneh,Labaneh,Лабане,OpenFoodFacts_IL,dairy,Tnuva,30,3,1,1.5,,1,0.15,yes
off_il_8422915240814,Fritel goût chili,Fritel goût chili,Fritel goût chili,OpenFoodFacts_IL,other,Avi Kosher,478,3.4,60.5,23.5,,3.7,1.48,yes
off_il_7290110324773,Boisson proteine,משקה חלבון בטעם וניל,Тнува,OpenFoodFacts_IL,dairy,Tnuva,67,7.4,5,1.9,,4.9,0.078,yes
off_il_7290004132552,Soy milk,חלב — Soy milk,Тнува,OpenFoodFacts_IL,vegan,Tnuva,31,3.3,0.6,1.5,1,,0.05,yes
off_il_7290110329686,Go 27,Go 27,Тнува,OpenFoodFacts_IL,dairy,Tnuva,67,7.4,5,1.9,,4.9,0.078,yes
off_il_7290110329822,Bio Raspberry,פטל — Bio Raspberry,Тнува,OpenFoodFacts_IL,dairy,Tnuva,84,3.33333333333333,13.5333333333333,1.6,1.33333333333333,2.5,0.05,yes
off_il_20262020,Milk 3% fat,חלב — Milk 3% fat,Тнува — Milk 3% fat,OpenFoodFacts_IL,dairy,Tnuva,60,3.3,4.95,5,,4.8,,yes
off_il_7290110325305,"Bio soy yogurt with refined sweetness, enriched with protein, calcium, vitamins, with yogurt bacteria, 3% fat","מועשר — Bio soy yogurt with refined sweetness, enriched with protein, calcium, vitamins, with yogurt bacteria, 3% fat","Йогурт — Bio soy yogurt with refined sweetness, enriched with protein, calcium, vitamins, with yogurt bacteria, 3% fat",OpenFoodFacts_IL,dairy,Tnuva Go,95,10,6,3,2,5,0.072,yes
off_il_7290110321680,GO strawberry,תות שדה — GO strawberry,Клубника,OpenFoodFacts_IL,dairy,Tnuva,98,10,10,2,,9.8,0.058,yes
off_il_7290116931593,Protein Bar Hazelnuts And Chocolate,אגוזי לוז — Protein Bar Hazelnuts And Chocolate,Шоколад — Protein Bar Hazelnuts And Chocolate,OpenFoodFacts_IL,sweets,Go By Tnuva,371.666666666667,33.3333333333333,31,15,9.83333333333333,3.66666666666667,0.0883333333333333,yes
off_il_7290116932620,Go Natural by Yoplait Without Lactose,Go Natural by Yoplait Without Lactose,Йопле — Go Natural by Yoplait Without Lactose,OpenFoodFacts_IL,dairy,Tnuva,86,12.5,4.5,2,,4.5,0.072,yes
off_il_7290004126674,Tal HaEmek 9%,טל העמק 9%,Тнува — Tal HaEmek 9%,OpenFoodFacts_IL,dairy,Tnuva,201,30,,9,,,405,yes
off_il_0025675016002,Flatbreads everything good grains crackers,קרקרים — Flatbreads everything good grains crackers,Крекеры — Flatbreads everything good grains crackers,OpenFoodFacts_IL,other,Paskesz,412,11.9,74.9,6.8,,6.2,0.7,yes
off_il_0025675016088,Paskesz Flatbread Multigrain,לחם — Paskesz Flatbread Multigrain,Хлеб — Paskesz Flatbread Multigrain,OpenFoodFacts_IL,bakery,Paskesz,403,13.3,74.4,4.6,,2.9,0.79,yes
off_il_3592860010048,Suprême d'olives vertes,Suprême d'olives vertes,Светлый — Suprême d'olives vertes,OpenFoodFacts_IL,vegetable,Ethnic Delight,255,25,35,25,,,1.52,yes
off_il_3329770077003,Skyr nature natural,Skyr nature natural,Йопле — Skyr nature natural,OpenFoodFacts_IL,dairy,Yoplait,57,9.5,3.6,0.5,,3.6,88,yes
off_il_3329770073265,SKYR RECETTE ISLANDAISE,SKYR RECETTE ISLANDAISE,Йопле — SKYR RECETTE ISLANDAISE,OpenFoodFacts_IL,dairy,Yoplait,57,9.3,3.6,0.5,0.5,3.6,23.603,yes
off_il_3329770051072,Fromage frais nature au lait demi-écrémé.,Fromage frais nature au lait demi-écrémé.,Йопле — Fromage frais nature au lait demi-écrémé.,OpenFoodFacts_IL,dairy,"Petit yoplait std, Yoplait",87,9,4.1,3.8,0.1,4.1,0.03,yes
off_il_3329770076471,Calin Extra,Calin Extra,Экстра — Calin Extra,OpenFoodFacts_IL,dairy,"Calin, Yoplait",82,5.7,6.6,3.2,,6.6,0.052,yes
off_il_3329770051096,Petit Yoplait,Petit Yoplait,Йопле,OpenFoodFacts_IL,dairy,"Petit yoplait std, Yoplait",87,9,4.1,3.8,0.1,4.1,0.04,yes
off_il_3329770083233,SKYR VANILLE,SKYR VANILLE,Йопле,OpenFoodFacts_IL,dairy,Yoplait,78,7.8,10.9,0.5,,10,0.048,yes
off_il_3329770057234,Calin Extra 0%,Calin Extra 0%,Йопле — Calin Extra 0%,OpenFoodFacts_IL,dairy,Yoplait,61,6.5,7.8,0.1,0.1,7.8,0.052,yes
off_il_3329770082342,SKYR,SKYR,Йопле,OpenFoodFacts_IL,dairy,Yoplait,56,9.3,3.6,0.5,,3.6,0.014,yes
off_il_3329770075313,Yop fraise,Yop fraise,Йопле,OpenFoodFacts_IL,dairy,Yoplait,65,3,10.6,0.8,,10.5,0.048,yes
off_il_3329770073272,SKYR,SKYR,Йопле,OpenFoodFacts_IL,dairy,Yoplait,76,7.8,12.2,0.5,,11.7,0.048,yes
off_il_3329770084056,SKYR,SKYR,Йопле,OpenFoodFacts_IL,dairy,Yoplait,57,9.5,3.6,0.5,,3.6,0.056,yes
off_il_3329770082403,Creme fraiche entière,Creme fraiche entière,Йопле — Creme fraiche entière,OpenFoodFacts_IL,dairy,Yoplait,295,2.3,2.8,30,,2.8,0.036,yes
off_il_3329770082410,Crème fraîche entière,Crème fraîche entière,Йопле — Crème fraîche entière,OpenFoodFacts_IL,dairy,Yoplait,293,2.3,2.9,30,,2.9,0.036,yes
off_il_3329770073289,SKYR RECETTE ISLANDAISE,SKYR RECETTE ISLANDAISE,Йопле — SKYR RECETTE ISLANDAISE,OpenFoodFacts_IL,dairy,Yoplait,80,7.8,11.1,0.5,,10.6,0.048,yes
off_il_3329770071391,Fromage frais sucré aromatisé enrichi en vitamine D,Fromage frais sucré aromatisé enrichi en vitamine D,Fromage frais sucré aromatisé enrichi en vitamine D,OpenFoodFacts_IL,dairy,"Petits filous pots, Yoplait",93.9292543021032,5.3,11.8,2.4,,11.4,0.12,yes
off_il_3329770083622,Skyr Noix de Coco,Skyr Noix de Coco,Йопле — Skyr Noix de Coco,OpenFoodFacts_IL,dairy,YOPLAIT,84,8.1,10,0.8,,9.6,0.051,yes
off_il_3329770080010,SKYR vanille,SKYR vanille,Йопле,OpenFoodFacts_IL,dairy,Yoplait,79,7.8,10.9,0.5,,10,0.048,yes
off_il_3329770080119,Perle de Lait Nature,Perle de Lait Nature,Йопле — Perle de Lait Nature,OpenFoodFacts_IL,dairy,Yoplait,105,3.2,3.8,8.1,,2.8,0.052,yes
off_il_3329770060142,Fromage blanc au lait demi-écrémé,Fromage blanc au lait demi-écrémé,Fromage blanc au lait demi-écrémé,OpenFoodFacts_IL,dairy,"Calin, Calin standard, Yoplait",76,6.9,4.4,3.3,,4.4,0.056,yes
off_il_3329770089433,SKYR RECETTE GOURMANDE,SKYR RECETTE GOURMANDE,Йопле — SKYR RECETTE GOURMANDE,OpenFoodFacts_IL,dairy,Yoplait,90.8333333333333,7.9,10.5,1.5,,9.7,0.048,yes
off_il_3329770086159,Panier de Yoplait - Aux bons morceaux de fruits - Fruits jaunes,Panier de Yoplait - Aux bons morceaux de fruits - Fruits jaunes,Йопле — Panier de Yoplait - Aux bons morceaux de fruits - Fruits jaunes,OpenFoodFacts_IL,dairy,Yoplait,90,3.3,13,2.3,,12.4,0.052,yes
off_il_3176575414003,LAIT FERMENTE YORIK NATURE,LAIT FERMENTE YORIK NATURE,Йопле — LAIT FERMENTE YORIK NATURE,OpenFoodFacts_IL,dairy,Yoplait,31,3.4,4.4,0.5,,4.4,0.052,yes
off_il_3329770051089,Petit Yoplait 0%,Petit Yoplait 0%,Йопле — Petit Yoplait 0%,OpenFoodFacts_IL,dairy,"Petit yoplait 0%, Yoplait",57,9.7,4.2,0.1,0.1,4.2,0.06,yes
off_il_3329770051065,Petit Yoplait (0 % MG),Petit Yoplait (0 % MG),Йопле — Petit Yoplait (0 % MG),OpenFoodFacts_IL,dairy,"Petit Yoplait, Yoplait",57,9.7,4,0.1,0.1,4,0.056,yes
off_il_3329770089822,Skyr Gourmand Stracciatella,Skyr Gourmand Stracciatella,Йопле — Skyr Gourmand Stracciatella,OpenFoodFacts_IL,dairy,YOPLAIT,91,7.9,10.5,1.5,,9.7,0.048,yes
off_il_3329770075351,Yop framboise,Yop framboise,Йопле,OpenFoodFacts_IL,dairy,Yoplait,66,3,10.7,0.8,,10.5,0.048,yes
off_il_3329770073296,Skyr sur lit au citron,Skyr sur lit au citron,Йопле — Skyr sur lit au citron,OpenFoodFacts_IL,dairy,Yoplait,82,7.8,11.7,0.5,,11.1,0.052,yes
off_il_3329770080140,Perle de lait vanille,Perle de lait vanille,Perle de lait vanille,OpenFoodFacts_IL,dairy,"Perle de Lait, Yoplait",130,2.5,13.2,7.1,,11.7,0.04,yes
off_il_3329778164064,Yop parfum vanille,Yop parfum vanille,Йопле — Yop parfum vanille,OpenFoodFacts_IL,dairy,Yoplait,66,3,10.6,0.8,,10.4,0.048,yes
off_il_3329770087286,Skyr pêche et mangue,Skyr pêche et mangue,Йопле — Skyr pêche et mangue,OpenFoodFacts_IL,dairy,Yoplait,82,7.8,11.7,0.5,,11.3,0.048,yes
off_il_3329770062696,Crème fraîche légère 12%MG,Crème fraîche légère 12%MG,Йопле — Crème fraîche légère 12%MG,OpenFoodFacts_IL,dairy,Yoplait,143,2.8,6,11.9,,3.6,0.044,yes
off_il_3329770062740,Crème fluide à 30% de matières grasses.,Crème fluide à 30% de matières grasses.,Crème fluide à 30% de matières grasses.,OpenFoodFacts_IL,dairy,"Cfr fleurette, Yoplait",302,2.3,3.3,31,,3.3,0.044,yes
off_il_3329770087316,Fat-free strained raspberry yogurt,פטל — Fat-free strained raspberry yogurt,Йопле — Fat-free strained raspberry yogurt,OpenFoodFacts_IL,dairy,Yoplait,82,7.8,11.6,0.5,,11,0.048,yes
off_il_3329770086289,Panier de Yoplait 0% Fruits jaunes,Panier de Yoplait 0% Fruits jaunes,Йопле — Panier de Yoplait 0% Fruits jaunes,OpenFoodFacts_IL,dairy,Yoplait,46,4.4,6.1,,,5.7,0.068,yes
off_il_13297703,Brassé citron au lait entier,Brassé citron au lait entier,Йопле — Brassé citron au lait entier,OpenFoodFacts_IL,dairy,"Yoplait, les laitiers responsables",92,3.3,12,2.7,,10.8,0.052,yes
off_il_3329770086104,Panier de Yoplait Abricot Nectarine,נקטרינה — Panier de Yoplait Abricot Nectarine,Йопле — Panier de Yoplait Abricot Nectarine,OpenFoodFacts_IL,dairy,Panier de Yoplait,90,3.3,13,2.3,,12.5,0.052,yes
off_il_3329770063525,Panier de Yoplait - Fruits rouges,Panier de Yoplait - Fruits rouges,Йопле — Panier de Yoplait - Fruits rouges,OpenFoodFacts_IL,dairy,"Paniers, Yoplait",91,3.2999999523163,12.5,2.2999999523163,,11.89999961853,0.052,yes
off_il_3329770062702,Crème Fraîche Légère,Crème Fraîche Légère,Йопле — Crème Fraîche Légère,OpenFoodFacts_IL,dairy,Yoplait,143,2.8,6,11.9,,3.6,0.044,yes
off_il_3329770086197,Yaourts Abricot Pêche Fraise Cerise,Yaourts Abricot Pêche Fraise Cerise,Йопле — Yaourts Abricot Pêche Fraise Cerise,OpenFoodFacts_IL,dairy,Yoplait,90,3.3,13.1,2.3,,12.5,0.052,yes
off_il_3329770086098,Yahourt morceaux de fruits framboise fraise,Yahourt morceaux de fruits framboise fraise,Йопле — Yahourt morceaux de fruits framboise fraise,OpenFoodFacts_IL,dairy,"Panier de Yoplait, Yoplait",90,3.4,13,2.3,,12.5,0.052,yes
off_il_3329770062764,Crème légère fluide à 15% de matières grasses,Crème légère fluide à 15% de matières grasses,Crème légère fluide à 15% de matières grasses,OpenFoodFacts_IL,dairy,"Cfr fleurette, Yoplait",175,2.9,4.2,16.3,,4.2,0.056,yes
off_il_3329770063426,Panier de Yoplait Fraise - Framboise,Panier de Yoplait Fraise - Framboise,Йопле — Panier de Yoplait Fraise - Framboise,OpenFoodFacts_IL,dairy,"Panier recette classique, Yoplait",91,3.3,12.4,2.3,,11.9,0.052,yes
off_il_3329770076464,Câlin extra,Câlin extra,Йопле,OpenFoodFacts_IL,dairy,Yoplait,82,5.7,6.6,3.2,,6.6,0.052,yes
off_il_3329770082359,Skyr Lit de Fruits rouges Myrtilles,Skyr Lit de Fruits rouges Myrtilles,Йопле — Skyr Lit de Fruits rouges Myrtilles,OpenFoodFacts_IL,dairy,Yoplait,76,7.6,10.5,0.5,,9.9,0.048,yes
off_il_3329770084407,Skyr nature,Skyr nature,Йопле,OpenFoodFacts_IL,dairy,Yoplait,57,9.5,3.6,0.5,,3.6,0.056,yes
off_il_3329770086166,Panier de yoplait aux morceaux de fruits,Panier de yoplait aux morceaux de fruits,Йопле — Panier de yoplait aux morceaux de fruits,OpenFoodFacts_IL,dairy,Panier de Yoplait,90,3.3,13.1,2.3,,12.5,0.052,yes
off_il_3329770052031,Yaourt Nature sucré,Yaourt Nature sucré,Йопле — Yaourt Nature sucré,OpenFoodFacts_IL,dairy,Yoplait,88,3,11,3.2,0.1,11,0.048,yes
off_il_14678196,תנובה קוטג' 5%,תנובה קוטג' 5%,Тнува — תנובה קוטג' 5%,OpenFoodFacts_IL,dairy,תנובה,95,11,5,3.25,,,0.35,yes
off_il_6111203005779,la hollandaise 80  cheddar,צ'דר — la hollandaise 80  cheddar,Чеддер — la hollandaise 80  cheddar,OpenFoodFacts_IL,dairy,La Hollandaise,270,10,7,23,,6,653,yes
off_il_8410376017113,Duo Chocolate cookies,שוקולד — Duo Chocolate cookies,Шоколад — Duo Chocolate cookies,OpenFoodFacts_IL,sweets,gullón,480.640535372848,5.9,67,20,4,31,0.18,yes
off_il_3242272921059,Sandwich mega viennois poulet rôti oeuf,Sandwich mega viennois poulet rôti oeuf,Sandwich mega viennois poulet rôti oeuf,OpenFoodFacts_IL,other,Sodebo,294,9.8,30,14,2.8,3.3,0.52,yes
off_il_3242272980650,Méga poulet rôti mayo légère x3,Méga poulet rôti mayo légère x3,Méga poulet rôti mayo légère x3,OpenFoodFacts_IL,other,Sodebo,260,9.3,27,12,3.3,2.9,0.52,yes
off_il_3242272922056,SAUCE COCKTAIL THON ŒUF,רוטב — SAUCE COCKTAIL THON ŒUF,Багет — SAUCE COCKTAIL THON ŒUF,OpenFoodFacts_IL,sauces,Sodebo,260,11,26,12,1.9,3.4,0.433,yes
off_il_3242272981459,MÉGA Thon Oeuf,MÉGA Thon Oeuf,MÉGA Thon Oeuf,OpenFoodFacts_IL,other,Sodebo,278,9.9,27,14,2.4,4.3,0.52,yes
off_il_3242272980759,Sandwich Le Méga Jambon Emmental X3 / Pain Complet,Sandwich Le Méga Jambon Emmental X3 / Pain Complet,Sandwich Le Méga Jambon Emmental X3 / Pain Complet,OpenFoodFacts_IL,sweets,Sodebo,272,10,27,13,3.7,3.1,0.52,yes
off_il_3564700612095,Cookies - Méga Pépites - Chocolat,עוגיות — Cookies - Méga Pépites - Chocolat,Печенье — Cookies - Méga Pépites - Chocolat,OpenFoodFacts_IL,sweets,"Marque Repère, P'tit Déli",501,5.3,62,25,3.2,35,0.4,yes
off_il_3242272923053,Mega Viennois,Mega Viennois,Соус,OpenFoodFacts_IL,sauces,Sodebo,266,9.8,28,12,3.2,3.4,0.52,yes
off_il_0708747151930,MEGA OMEGA,MEGA OMEGA,Смесь — MEGA OMEGA,OpenFoodFacts_IL,other,POWER UP PREMIUM TRAIL MIX,466.666666666667,10,53.3,26.7,6.67,36.7,,yes
off_il_29447909,35+ Gut Booster Mega Mix,תערובת — 35+ Gut Booster Mega Mix,Смесь — 35+ Gut Booster Mega Mix,OpenFoodFacts_IL,other,good gut,470.841300191204,20.3,28.7,27.4,15.4,3,0.12,yes
off_il_4009900383097,Etui Bubble Band Fancy Fruit Huba Bubba,Etui Bubble Band Fancy Fruit Huba Bubba,Фрукты — Etui Bubble Band Fancy Fruit Huba Bubba,OpenFoodFacts_IL,sweets,Mars,333,,66.67,,,66.67,0.36,yes
off_il_3242272981053,Sandwich Le Méga Jambon Cheddar X3,צ'דר — Sandwich Le Méga Jambon Cheddar X3,Чеддер — Sandwich Le Méga Jambon Cheddar X3,OpenFoodFacts_IL,sweets,Sodebo,249,10,30,9.1,3.3,5.9,0.59,yes
off_il_8410376044409,Duo Doble Cacao,Duo Doble Cacao,Duo Doble Cacao,OpenFoodFacts_IL,other,mega,468.21223709369,6,66,20,4,34,0.136,yes
off_il_4001686372586,Mega Roulette,Mega Roulette,Mega Roulette,OpenFoodFacts_IL,other,Haribo,348.888888888889,6.9,77,0.5,,46,0.02667,yes
off_il_3242272920052,Le mega sauce burger jambon oeuf,רוטב — Le mega sauce burger jambon oeuf,Бургер — Le mega sauce burger jambon oeuf,OpenFoodFacts_IL,sweets,Sodebo,253,9.5,30,10,2.3,3.8,0.52,yes
off_il_8431876253771,Galleta mega rellena chocolate,שוקולד — Galleta mega rellena chocolate,Шоколад — Galleta mega rellena chocolate,OpenFoodFacts_IL,sweets,Carrefour,480,5.9,67,20,4,32,0.18,yes
off_il_3564707152549,Cookies Mega pepites de chocolat,עוגיות — Cookies Mega pepites de chocolat,Печенье — Cookies Mega pepites de chocolat,OpenFoodFacts_IL,sweets,"Bio Village, Marque Repère",512,6.6,58,27,5.3,34,0.296,yes
off_il_3242272920557,Sandwich le méga jambon chorizo mayo légère,Sandwich le méga jambon chorizo mayo légère,Чоризо — Sandwich le méga jambon chorizo mayo légère,OpenFoodFacts_IL,sweets,Sodebo,312,9.2,27,18,2.8,3.7,0.629,yes
off_il_6111245460932,Pain mega,Pain mega,Pain mega,OpenFoodFacts_IL,other,Asylore,332,9.28,41,14.6,,12.42,0.48,yes
off_il_5949065002923,"Lapte de consum 3,5 1L","Lapte de consum 3,5 1L","Lapte de consum 3,5 1L",OpenFoodFacts_IL,other,mega,62,3.2,4.5,3.5,,4.5,0.024,yes
off_il_5060335634184,Mega Monster Energy,Mega Monster Energy,Энергетик — Mega Monster Energy,OpenFoodFacts_IL,drinks,Monster,31,,9.4,,,8.4,0.083,yes
off_il_8410376036862,Duo Vanilla flavoured filling,וניל — Duo Vanilla flavoured filling,Ваниль — Duo Vanilla flavoured filling,OpenFoodFacts_IL,other,mega,486.666666666667,4.5,70,21,,34,0.2,yes
off_il_5900394006495,Grześki mega,Grześki mega,Grześki mega,OpenFoodFacts_IL,other,"Goplana, Grześki",528,10.3,53.5,29.4,,32,0.1,yes
off_il_3564700695197,Cookies méga pépites de chocolat et noisettes,עוגיות — Cookies méga pépites de chocolat et noisettes,Печенье — Cookies méga pépites de chocolat et noisettes,OpenFoodFacts_IL,sweets,"Marque Repère, P'tit Déli",520.2,6.2,57,29,3.2,30,0.48,yes
off_il_3242271000885,Mega Viennese - Tuna Egg Andalusian Sauce,רוטב — Mega Viennese - Tuna Egg Andalusian Sauce,Соус — Mega Viennese - Tuna Egg Andalusian Sauce,OpenFoodFacts_IL,fish,Sodebo,275,10.1,29,13,3.1,3.9,0.44,yes
off_il_3173286828006,Méga t'ooeufs,Méga t'ooeufs,Méga t'ooeufs,OpenFoodFacts_IL,other,Cémoi,552,7.2,56,33,,55,0.076,yes
off_il_4009900406918,hubba bubba mega long,hubba bubba mega long,hubba bubba mega long,OpenFoodFacts_IL,other,"Wrigley, Wrigley's",291,,72.2,,,68.9,,yes
off_il_3242271001585,Méga pain viennois poulet cheddar,צ'דר — Méga pain viennois poulet cheddar,Чеддер — Méga pain viennois poulet cheddar,OpenFoodFacts_IL,dairy,Sodebo,228,9.5,31,6.7,3,4.7,0.48,yes
off_il_3564700612132,Mega pepites chocolat amendes caramelisees,קרמל — Mega pepites chocolat amendes caramelisees,Карамель — Mega pepites chocolat amendes caramelisees,OpenFoodFacts_IL,sweets,"Marque Repère, P'tit Déli",514,7.7,56,28,3.6,31,0.4,yes
off_il_0628154252832,MEGA HONEY BUNCHES of OATS with ALMONDS,שקדים — MEGA HONEY BUNCHES of OATS with ALMONDS,Миндаль — MEGA HONEY BUNCHES of OATS with ALMONDS,OpenFoodFacts_IL,sweets,Post,415.094339622641,7.54716981132075,79.2452830188679,7.54716981132075,5.66037735849057,18.8679245283019,0.377358490566038,yes
off_il_5949065016449,Arahide cu coaja rosie,Arahide cu coaja rosie,Arahide cu coaja rosie,OpenFoodFacts_IL,other,Mega,616,28.7,4.2,51.5,10.5,4.2,0.552,yes
off_il_3173286827603,Oeufs au chocolat au lait (Méga t'oeufs),Oeufs au chocolat au lait (Méga t'oeufs),Oeufs au chocolat au lait (Méga t'oeufs),OpenFoodFacts_IL,drinks,Cémoi,545,5.3,58,32,,58,0.072,yes
off_il_8410376075434,Mega Duo Chocolate Flavour,שוקולד — Mega Duo Chocolate Flavour,Шоколад — Mega Duo Chocolate Flavour,OpenFoodFacts_IL,sweets,gullón,475,6.2,68,19,,,659,yes
off_il_8414807501127,Mega sandwich,Mega sandwich,Mega sandwich,OpenFoodFacts_IL,other,Consum,480,5.9,67,20,4,32,0.18,yes
off_il_4056489115731,Mega Bärchen,Mega Bärchen,Mega Bärchen,OpenFoodFacts_IL,vegetable,Sweet Corner,338,5.8,76.9,0.5,0.5,45.9,0.02,yes
off_il_4014500518565,Monte Mega - Milchcreme & Schoko-Nuss,Monte Mega - Milchcreme & Schoko-Nuss,Monte Mega - Milchcreme & Schoko-Nuss,OpenFoodFacts_IL,sweets,"Monte, Zott",181,2.6,15.7,11.8,,13.7,0.028,yes
off_il_3173286832607,Méga T’ooeufs,Méga T’ooeufs,Méga T’ooeufs,OpenFoodFacts_IL,other,,535,4.3,61,30,,59,0.08,yes
off_il_3242271001806,Méga viennois sauce blanche dinde oignons,רוטב — Méga viennois sauce blanche dinde oignons,Соус — Méga viennois sauce blanche dinde oignons,OpenFoodFacts_IL,sauces,Sodebo,265,8.4,29,12,3.6,4.7,0.0012,yes
off_il_0059800516419,KitKat Mega (2 bars),KitKat Mega (2 bars),KitKat Mega (2 bars),OpenFoodFacts_IL,sweets,Kit Kat,506.849315068493,5.47945205479452,65.7534246575343,26.027397260274,2.73972602739726,50.6849315068493,0.0821917808219178,yes
off_il_3242272920359,Le Méga jambon cheddar sauce burger,צ'דר — Le Méga jambon cheddar sauce burger,Чеддер — Le Méga jambon cheddar sauce burger,OpenFoodFacts_IL,sweets,Sodebo,259,10,27,12,3.2,3.3,0.6,yes
off_il_7613379084712,Roby & Lissy Mega Burger Sesame,שומשום — Roby & Lissy Mega Burger Sesame,Бургер — Roby & Lissy Mega Burger Sesame,OpenFoodFacts_IL,meat,"Coop, Coop Qualité & Prix, Qualité & Prix, Rob & Lissy",277,8.9,48,5,2.1,7.2,0.392,yes
